Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.1),Air temperature (AT.1) Code,Air temperature (AT.1) Problem,Air temperature (AT.1) Qualifier,Air temperature (AT.1) Tier,Air temperature (AT.1) Units,Air temperature (AT.2),Air temperature (AT.2) Code,Air temperature (AT.2) Problem,Air temperature (AT.2) Qualifier,Air temperature (AT.2) Tier,Air temperature (AT.2) Units,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Dissolved oxygen (DO.1),Dissolved oxygen (DO.1) Code,Dissolved oxygen (DO.1) Problem,Dissolved oxygen (DO.1) Qualifier,Dissolved oxygen (DO.1) Tier,Dissolved oxygen (DO.1) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,pH (PH.1),pH (PH.1) Code,pH (PH.1) Problem,pH (PH.1) Qualifier,pH (PH.1) Tier,pH (PH.1) Units,pH (PH.3),pH (PH.3) Code,pH (PH.3) Problem,pH (PH.3) Qualifier,pH (PH.3) Tier,pH (PH.3) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.4),Water Clarity (WC.4) Code,Water Clarity (WC.4) Problem,Water Clarity (WC.4) Qualifier,Water Clarity (WC.4) Tier,Water Clarity (WC.4) Units,Water Clarity (WC.6),Water Clarity (WC.6) Code,Water Clarity (WC.6) Problem,Water Clarity (WC.6) Qualifier,Water Clarity (WC.6) Tier,Water Clarity (WC.6) Units,Water temperature (WT.1),Water temperature (WT.1) Code,Water temperature (WT.1) Problem,Water temperature (WT.1) Qualifier,Water temperature (WT.1) Tier,Water temperature (WT.1) Units,Water temperature (WT.2),Water temperature (WT.2) Code,Water temperature (WT.2) Problem,Water temperature (WT.2) Qualifier,Water temperature (WT.2) Tier,Water temperature (WT.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
7/29/2020,10:00:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,22.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.73,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,WC.6,,,2,NTU,27.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Outgoing (Ebb),muddy brown,Normal,,,Calm,,Sunny,,,,2020-07-30T18:02:40.873,
7/29/2020,10:53:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,36.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,19.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54,WC.6,,,2,NTU,29.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Low,Muddy,Normal,,,Calm,,Sunny,,,,2020-07-30T18:59:27.713,
7/31/2019,10:08:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,28.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,98.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,WC.6,,,2,NTU,29,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Outgoing (ebb),Murky brown but clear close to shore,Normal,,,Calm,,Partly cloudy,,,,2019-08-01T18:16:39.78,
8/3/2022,11:05:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,28,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,52.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,"foam, debris",,,12.9,,,Low,High,clear,Normal,,,Ripple,,Sunny,,,,2022-08-04T15:51:51.45,
8/3/2022,14:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,344.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,WC.6,,,2,NTU,,,,,,,,,,,,,,,,,,,,,,,12.954,,,Normal,,muddy,Normal,,,Ripple,,Sunny,,,,2022-08-04T17:29:58.257,Bubble in thermometer
8/3/2022,14:55:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,93.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,WC.6,,,2,NTU,,,,,,,,,,,,,,,,,,,,,,,12.954,,,Normal,Outgoing (Ebb),muddy/green,Normal,,,Waves,,Partly cloudy,,,,2022-08-04T17:28:28.627,Thermometer was not working.
8/4/2021,8:30:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,20,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,50.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,WC.6,,,2,NTU,20,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,High,,green,Normal,,,Ripple,,Overcast,,,,2021-08-05T20:52:46.023,
8/4/2021,10:25:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,39.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Low,Incoming (Flood),clear,Normal,,,Calm,,Overcast,,,,2021-08-05T20:47:03.623,
8/5/2020,8:35:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,209.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,74.6,,,Normal,Incoming (Flood),"muddy, green",Normal,,,Calm,,Sunny,,,,2020-08-06T20:25:39.18,
8/5/2020,9:10:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,1986.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,WC.6,,,2,NTU,27,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,74.6,,,High,High,"Green, Brown",Normal,,,Waves,,Sunny,,,,2020-08-06T20:06:59.247,
8/5/2020,9:15:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,298.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,74.6,,,,Incoming (Flood),green,Normal,,,Ripple,,Sunny,,,,2020-08-06T20:21:35.723,
8/7/2019,8:47:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,272.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,WC.6,,,2,NTU,,,,,,,,,,,,,,,,,,,,,,,0,,,,Low,blue,Abnormal,,,Calm,,Sunny,,,,2019-08-08T18:05:38.023,No thermometer.  Air and water temp not collected.
8/10/2022,8:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,39.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0 mm,,,Normal,High,clear,Normal,,,Calm,,Sunny,,,,2022-08-11T16:22:53.493,
8/10/2022,9:20:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,31.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,9.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72,WC.6,,,2,NTU,31,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0 mm,,,Normal,High,green,Normal,,,Calm,,Sunny,,,,2022-08-11T16:24:49.73,
8/10/2022,11:17:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,30.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,36.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,WC.6,,,2,NTU,25.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Outgoing (Ebb),clear,Normal,,,Calm,,Sunny,,,,2022-08-11T16:35:58.757,
8/11/2020,19:40:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,26.7,AT.2,,,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,0.2,TD.1,,,1,M,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,26,WT.2,,,2,deg C,,,,,,,,"Foam, mild odor",,0,0,36,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2021-01-01T22:42:43.737,
8/11/2021,9:45:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,26,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,228.2,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,Forest Fire,,,,6.86mm,,Normal,Incoming (Flood),Green,Normal,,,Ripple,,Sunny,,,,2021-08-12T19:03:20.533,
8/11/2021,9:56:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,22.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,8,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,Dead Fish,,,16.51 mm,,Normal,Incoming (Flood),Green/Brown,Normal,,,Ripple,,Sunny,,,,2021-08-12T18:47:47.407,
8/11/2021,11:45:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,35,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,7.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16,WC.6,,,2,NTU,31,WT.1,,,2,deg C,,,,,,,,,,,,,,Lots of goose poop .... See above  NO SAV,SAV,,,1.778mm,,Normal,High,Green/Brown,Normal,,,,,Sunny,,,,2021-08-12T18:53:12.553,
8/12/2020,8:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,26,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,99,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,6.4,,,High,Outgoing (Ebb),brown,Normal,,,Ripple,,Partly cloudy,,,,2020-08-13T21:33:41.333,
8/12/2020,9:15:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,325.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,6.4,,,Normal,Outgoing (Ebb),clear,Normal,,,Ripple,,Overcast,,,,2020-08-13T21:41:22.937,
8/12/2020,10:30:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,29,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,15.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.72,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15,WC.6,,,2,NTU,26.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,6.4,,,Normal,Incoming (Flood),brown,Normal,,,Ripple,,Sunny,,,,2020-08-13T21:17:37.817,
8/14/2019,20:54:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,104.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77,WC.6,,,2,NTU,27.5,WT.1,,,2,deg C,,,,,,,,,,,,,,"Clouds on southern horizon, but sky clear and sunny at time of sampling",,,3.1,,,Normal,High,Murky but clear in the shallows,Normal,,,Calm,,Partly cloudy,,,,2019-08-15T17:40:56.957,
8/14/2019,20:54:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,2,0.3,27.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,143.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45,WC.6,,,2,NTU,27.5,WT.1,,,2,deg C,,,,,,,,,,,,,,"Clouds on southern horizon, but sky clear and sunny at time of sampling",,,3.1,,,Normal,High,Murky but clear in the shallows,Normal,,,Calm,,Partly cloudy,,,,2019-08-15T17:40:56.957,
8/17/2019,9:20:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,ACB,1,0.3,,,,,,,25.6,AT.2,,,2,deg C,,,,,,,150,ECOLI.1,,,1,CFU,,,,,,,8,DO.1,,,2,mg/L,,,,,,,6.75,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,22.7,WT.2,,,2,deg C,,,,,,,,,,,8.13,11.43,,Normal,,,Normal,,,Ripple,,Overcast,,,,2019-08-24T15:33:37.403,
8/17/2019,9:20:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,ACB,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13,11.43,,Normal,,,Normal,,,Ripple,,Overcast,,,,2019-08-24T15:33:37.403,
8/17/2020,10:14:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,24.4,AT.5,,,1,deg C,80,ECOLI.1,,,1,CFU,,,,,,,,,,,,,4.2,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,0,SA.1,,,1,ppt,17,TD.1,,,1,M,0.4,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,27.02,WT.3,,,2,deg C,,,,50.8,,,,,,Brown,,Normal,,,,,,,,2021-03-16T10:57:24.993,
8/17/2022,8:10:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,19,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,27.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,WC.6,,,2,NTU,21,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,3.302,,,Low,Low,muddy,Normal,,,Calm,,Overcast,,,,2022-08-18T15:58:31.637,
8/17/2022,10:01:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,8.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,4.318,,,Normal,Incoming (Flood),clear,Normal,,,Calm,,Partly cloudy,,,,2022-08-18T16:01:03.167,
8/17/2022,10:22:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,39.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,3.302,,,Normal,Incoming (Flood),Brown,Normal,,,Calm,,Partly cloudy,,,,2022-08-18T16:08:07.79,
8/19/2018,9:20:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,22.5,AT.2,,,2,deg C,,,,,,,366.67,ECOLI.1,,,1,CFU,,,,,,,7,DO.1,,,2,mg/L,,,,,,,7.2,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,21.6,WT.2,,,2,deg C,,,,,,,,,,,0,0,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2019-01-18T18:33:28.88,
8/19/2018,9:20:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2019-01-18T18:33:28.88,
8/19/2019,12:44:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,35,AT.5,,,1,deg C,140,ECOLI.1,,,1,CFU,,,,,,,,,,,,,3.78,DO.2,,,2,mg/L,,,,,,,,,,,,,7,PH.7,,,1,SU,0,SA.1,,,1,ppt,8.5,TD.1,,,1,M,0.4,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,30.5,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,Sunny,,,,2020-02-18T11:05:59.637,
8/19/2020,9:03:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,21.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,43.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06,WC.6,,,2,NTU,24.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,5.8 mm,,,Normal,High,Muddy/green,Normal,,,Calm,,Overcast,,,,2020-08-20T19:22:46.67,"Bacteria sample < 100 ml. 
2 wells not filled but both fluoresced."
8/19/2020,9:36:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,20,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,52,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,drizzle,,,5.8 mm,,,Normal,High,Brown,Normal,,,Ripple,,Overcast,,,,2020-08-20T20:19:21.547,
8/19/2020,10:38:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,23.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,60.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,ducks swimming,,,5.8mm,,,Normal,Outgoing (Ebb),Green/Brown,Normal,,,Calm,,Overcast,,,,2020-08-20T19:54:43.16,
8/19/2021,8:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,343.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,,High,brown,,,,Calm,,Sunny,,,,2021-08-20T20:17:35.207,
8/19/2021,10:05:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,31,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,248.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,WC.6,,,2,NTU,29,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0.34,,,,Outgoing (Ebb),"muddy, green",Normal,,,Calm,,Sunny,,,,2021-08-20T20:19:51.387,
8/19/2021,11:25:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,31,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,129.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,WC.6,,,2,NTU,29,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0.34,,,,Outgoing (Ebb),clear,Normal,,,Calm,,Sunny,,,,2021-08-20T20:24:38.163,
8/20/2019,17:20:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,29.9,AT.2,,,2,deg C,,,,,,,25,ECOLI.1,,,1,CFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,TD.1,,,1,M,,,,,,,25.4,WC.4,,,1,cm,,,,,,,,,,,,,27.5,WT.2,,,2,deg C,,,,,,,,,Debris,0,0,61.468,,High,,Turbid/brown,Abnormal,,,Ripple,,Partly cloudy,,,,2020-02-14T17:05:04.253,No sodium thiosulfate available at time of sampling; pH probe deviated too far from the standard to take recording.
8/21/2019,11:02:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,29,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,95.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,WC.6,,,2,NTU,27,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,9.1,,,,Incoming (Flood),Murky Brown / Clear in shallows,Normal,,,Ripple,,Partly cloudy,,,,2019-08-22T18:21:00.21,
8/21/2021,9:09:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,23.1,AT.2,,,2,deg C,,,,,,,300,ECOLI.1,,,1,CFU,,,,,,,6.2,DO.1,,,2,mg/L,,,,,,,6.7,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,21.9,WT.2,,,2,deg C,,,,,,,,,,11.68,16.5,85.1,,Normal,,,Normal,,,Calm,,Sunny,,,,2021-10-02T13:47:20.413,
